"student_id","student_name","age","major","gpa"
"18649","Nancy Lin","22","Data Science","3.09"
"18650","Hannah Ramirez","18","Data Science","2.92"
"18651","Cody Castillo","24","Computer Engineering","2.94"
"18652","Christopher Patel","20","Data Science","3.39"
"18653","Jodi Bradshaw","23","Computer Science","3.49"
"18654","Timothy Salazar","20","Computer Engineering","3.81"
"18655","Scott Cordova","21","Computer Engineering","3.02"
"18656","Linda Cooper","24","Computer Engineering","2.87"
"18657","Candace Robertson","22","Computer Engineering","3.05"
"18658","Scott Russell","18","Computer Engineering","3.03"
"18659","Mary Thomas","21","Computer Engineering","2.96"
"18660","Hannah Hawkins","23","Computer Engineering","3.69"
"18661","Dana Anderson","18","Computer Science","3.05"
"18662","Isaac Hunter","21","Computer Engineering","3.74"
"18663","Jordan Johnston","19","Computer Science","3.57"
"18664","Ashley Weiss","23","Computer Science","2.92"
"18665","Paul Howard","19","Computer Science","3.92"
"18666","Mary Bishop","18","Computer Science","3.17"
"18667","Kyle Patton","18","Computer Engineering","3.1"
"18668","Sarah Sloan","19","Data Science","3.21"
"18669","Adam Garcia","23","Computer Engineering","2.88"
"18670","Pamela Goodwin","20","Data Science","2.91"
"18671","Ryan Frank","22","Computer Science","3.56"
"18672","Evan Hays","18","Computer Engineering","3.6"
"18673","Mark Bryant","24","Data Science","3.37"
"18674","Joshua Horton","21","Computer Engineering","3.04"
"18675","Daniel Davis","22","Computer Science","3.03"
"18676","Michael Saunders","19","Computer Science","3.89"
"18677","Robin Jones","22","Computer Engineering","2.8"
"18678","Derrick Holt","21","Computer Science","3.78"
"18679","Stephen Wade","24","Computer Science","3.37"
"18680","Kristine Hart","24","Data Science","2.91"
"18681","Jon Jones","20","Computer Science","3.95"
"18682","Jason Dean","19","Computer Engineering","2.99"
"18683","Wyatt Johnson","24","Computer Engineering","3.47"
"18684","Dawn Brown","24","Computer Science","2.91"
"18685","Janice Johnson","18","Data Science","3.6"
"18686","Heather Copeland","24","Data Science","3.84"
"18687","Karen Rodriguez","24","Computer Science","3.38"
"18688","Timothy Robinson","23","Computer Science","3.55"
"18689","Alison Peterson","24","Computer Engineering","3.8"
"18690","Joshua Ellis","19","Computer Engineering","3.46"
"18691","Christina Cooper","24","Computer Engineering","3.69"
"18692","Steve Jackson","18","Data Science","3.99"
"18693","Katherine Williams","23","Computer Engineering","3.31"
"18694","Nathaniel Sanford","18","Computer Science","3.17"
"18695","Kathy Martin","18","Data Science","3.8"
"18696","Kelsey Mitchell","19","Data Science","3.42"
"18697","Mark Williams","19","Data Science","3.15"
"18698","Dr. Eric Wilson","24","Data Science","3.63"
"18699","Christopher Gray","19","Computer Science","3.73"
"18700","David Schroeder","21","Computer Science","3.37"
"18701","Matthew Mclaughlin","23","Computer Engineering","3.73"
"18702","Rebecca Simmons","24","Data Science","3.22"
"18703","Ian Garcia","23","Computer Science","3.93"
"18704","Judy Evans","21","Computer Science","3.49"
"18705","Craig Moore","21","Computer Engineering","3.42"
"18706","Meagan Adams","23","Data Science","3.31"
"18707","Melissa Harrison","21","Data Science","3.53"
"18708","Debra Morrison","23","Computer Science","3.8"
"18709","Eric Kaiser","23","Data Science","3.96"
"18710","Alison Wright","19","Data Science","3.57"
"18711","Shawn Thomas","22","Data Science","3.32"
"18712","Linda Gamble","18","Computer Engineering","3.41"
"18713","James Rowe","23","Computer Science","3.17"
"18714","Gary Turner","18","Data Science","2.85"
"18715","Connie Anderson DVM","23","Computer Science","3.91"
"18716","Susan Jones","19","Computer Science","3.39"
"18717","Todd Reynolds","22","Data Science","3.58"
"18718","Michael Green","18","Computer Science","3.34"
"18719","Chad Hernandez","18","Computer Engineering","2.86"
"18720","Rodney Martin","19","Computer Engineering","3.02"
"18721","John Olson","19","Data Science","3.61"
"18722","Jose Carrillo","21","Computer Science","3.64"
"18723","Paul Chapman","23","Data Science","3.39"
"18724","Lori Adams","21","Computer Engineering","3.22"
"18725","Crystal Hale","20","Computer Science","3.44"
"18726","Mrs. Heather Myers DDS","23","Data Science","3.42"
"18727","Ryan Humphrey","24","Computer Engineering","3.39"
"18728","Tony Ballard","19","Data Science","2.83"
"18729","Jason Dunlap","19","Computer Engineering","3.9"
"18730","Jason Tran","19","Data Science","3.7"
"18731","Kenneth Butler","21","Data Science","3.65"
"18732","Karen White","19","Computer Engineering","3.9"
"18733","Tony Duran","22","Computer Engineering","3.54"
"18734","William Robbins","22","Data Science","3.62"
"18735","Christopher Ford","21","Computer Engineering","3.45"
"18736","Amber Dominguez","19","Computer Engineering","3.16"
"18737","William Boyle","23","Computer Engineering","3.44"
"18738","Mark Peterson","18","Computer Science","3.0"
"18739","Shelby Green","23","Computer Engineering","2.85"
"18740","Katherine Harris","21","Data Science","3.56"
"18741","Elizabeth Wood","20","Computer Engineering","3.38"
"18742","Angela Macias","18","Computer Science","3.8"
"18743","Ricardo Schmidt","18","Data Science","3.63"
"18744","Cynthia Palmer","22","Computer Engineering","3.87"
"18745","Jennifer Rich","22","Data Science","3.48"
"18746","Leonard Gutierrez","18","Computer Engineering","2.95"
"18747","Gregory Baker","21","Computer Engineering","3.19"
"18748","James Yates","18","Computer Engineering","3.66"
"18749","Lauren Frank","19","Data Science","3.71"
"18750","Michael Brown","24","Computer Science","3.87"
"18751","Katrina Lawrence","20","Computer Engineering","3.77"
"18752","Dennis Smith","23","Computer Science","3.97"
"18753","David Patterson","20","Computer Engineering","3.98"
"18754","William Thomas","19","Computer Science","2.93"
"18755","Ashley Vega MD","19","Data Science","3.37"
"18756","Robert Lopez","24","Computer Science","3.54"
"18757","Jessica Whitaker","23","Data Science","3.32"
"18758","Angela Garner","18","Computer Engineering","3.68"
"18759","Jill Cooper","19","Data Science","3.36"
"18760","Brandon Rios","23","Computer Science","3.35"
"18761","Leah Peters","18","Computer Science","3.05"
"18762","Anthony Gutierrez","20","Data Science","3.54"
"18763","Paul Peterson","18","Data Science","3.43"
"18764","Derek Thomas","21","Computer Science","2.9"
"18765","Michael Hayes","24","Computer Science","3.07"
"18766","Amy Liu","21","Computer Science","3.17"
"18767","Brian Li","19","Data Science","2.92"
"18768","Travis Brown","23","Computer Engineering","2.81"
"18769","Eric Williams","21","Computer Science","3.15"
"18770","Robert Bailey","20","Computer Science","3.39"
"18771","Francisco Carney","18","Computer Science","2.88"
"18772","Mark Knox","23","Computer Engineering","2.83"
"18773","Amber Rivas","18","Data Science","2.93"
"18774","Amy Lara","23","Computer Engineering","3.94"
"18775","Maria Wright","24","Computer Science","2.92"
"18776","Joshua Boyer","20","Data Science","2.87"
"18777","Clayton Alvarez","24","Computer Science","3.19"
"18778","Sandra Chambers","23","Data Science","3.85"
"18779","Jennifer Hall","22","Data Science","2.98"
"18780","Rhonda Elliott","23","Computer Engineering","2.91"
"18781","John Wilson","22","Computer Science","3.76"
"18782","Stephanie Lewis","18","Computer Engineering","3.71"
"18783","Lawrence Curtis","21","Computer Engineering","3.35"
"18784","Joseph Swanson","23","Computer Science","3.75"
"18785","Timothy Freeman","24","Computer Science","3.01"
"18786","Olivia Burton","19","Computer Engineering","3.44"
"18787","Carlos Torres","22","Data Science","3.13"
"18788","Craig Fletcher","21","Computer Science","2.99"
"18789","Courtney Parker","18","Computer Engineering","2.91"
"18790","Anthony Sloan","21","Data Science","3.14"
"18791","Bridget Wang","20","Data Science","2.98"
"18792","Tiffany Bryan","23","Computer Science","3.49"
"18793","Jordan Davis","21","Data Science","2.89"
"18794","Nicole Doyle","24","Data Science","3.23"
"18795","Matthew Anderson","20","Computer Engineering","3.94"
"18796","Andrea Gonzalez","22","Data Science","3.41"
"18797","Larry Rocha","22","Computer Engineering","3.35"
"18798","Jeremy Morrow","21","Data Science","3.71"
"18799","Katie Mcclain","20","Computer Engineering","3.91"
"18800","Carol Wiley","23","Computer Science","3.42"
"18801","Robert Johnson","20","Computer Engineering","3.19"
"18802","William Hernandez","22","Computer Engineering","3.39"
"18803","Roger Montgomery","21","Computer Science","2.89"
"18804","Howard Hernandez","20","Data Science","3.78"
"18805","Angela Williams","18","Computer Engineering","3.42"
"18806","Jordan Shaffer","21","Computer Science","2.99"
"18807","Maurice Haynes","21","Computer Engineering","3.99"
"18808","Ana Hale","22","Data Science","3.42"
"18809","Andrew Shaffer","18","Data Science","2.89"
"18810","Jennifer Hamilton","24","Computer Science","3.44"
"18811","Carrie Perry","20","Computer Engineering","3.54"
"18812","Mark Chan","21","Computer Engineering","3.62"
"18813","Erin Johnson","20","Computer Science","3.08"
"18814","Mr. Craig Vargas","19","Computer Engineering","2.96"
"18815","James Johnson","18","Computer Science","3.01"
"18816","Melissa Smith","20","Computer Science","3.26"
"18817","Amanda Miller","20","Computer Engineering","3.32"
"18818","Dana Ramirez","24","Computer Science","3.69"
"18819","Danielle Bennett","22","Computer Science","3.74"
"18820","Rebecca Lynn","22","Computer Science","3.1"
"18821","Joseph Evans","22","Data Science","3.04"
"18822","Amber Martinez","23","Data Science","3.94"
"18823","Kevin Jefferson","18","Data Science","3.98"
"18824","Marvin Cummings","23","Data Science","3.1"
"18825","Nicole Conley","22","Data Science","3.07"
"18826","Sean Collins","18","Computer Science","2.89"
"18827","Diane Walker","23","Computer Science","2.92"
"18828","Lauren Mccormick","22","Data Science","2.86"
"18829","Sean Riley","19","Computer Science","3.99"
"18830","Albert Gonzalez","20","Data Science","3.36"
"18831","Tyler Howard","20","Data Science","3.42"
"18832","Antonio Nelson","19","Computer Science","2.85"
"18833","Aaron Davis","18","Data Science","3.82"
"18834","Bryan Wallace","21","Data Science","2.9"
"18835","James Brown","21","Data Science","3.77"
"18836","Michael Donovan","19","Computer Engineering","3.62"
"18837","Cameron White","21","Data Science","3.5"
"18838","Katelyn Johnson","19","Computer Engineering","3.63"
"18839","Kyle Berg","24","Data Science","3.54"
"18840","James Peterson","19","Data Science","3.26"
"18841","Larry Cole","21","Data Science","3.83"
"18842","Samuel Mclaughlin","21","Computer Engineering","3.4"
"18843","Katie Williams","23","Computer Engineering","3.4"
"18844","Deborah Newman","23","Data Science","3.24"
"18845","Angela Smith","19","Computer Science","3.17"
"18846","Russell Butler","21","Data Science","3.19"
"18847","Stephen Howell","18","Computer Science","3.48"
"18848","Joseph Ballard","18","Computer Science","3.91"
"18849","William Baird","20","Data Science","3.2"
"18850","Teresa Tran","22","Computer Science","3.42"
"18851","Angela Hicks","19","Computer Science","2.87"
"18852","Mitchell Clark","24","Computer Science","2.83"
"18853","Kelly Torres","23","Computer Engineering","3.16"
"18854","Heather Gilmore DVM","20","Data Science","3.52"
"18855","Wanda Harper","19","Computer Engineering","3.89"
"18856","Katelyn Jacobson","19","Computer Science","3.55"
"18857","Laura Henderson","20","Computer Engineering","3.43"
"18858","Kevin Lloyd","24","Computer Engineering","3.95"
"18859","Antonio Bennett","23","Computer Engineering","3.37"
"18860","Debra Mcmahon","18","Data Science","2.81"
"18861","Cheyenne Stevens","23","Computer Science","2.83"
"18862","Rachel Reed","20","Data Science","3.68"
"18863","Jay Weber","19","Data Science","3.74"
"18864","Barbara Fowler","22","Data Science","3.45"
"18865","Toni Butler","24","Computer Engineering","3.3"
"18866","Melody Moore","20","Data Science","2.98"
"18867","April Barton","18","Computer Engineering","2.81"
"18868","Ruth Smith","24","Computer Science","3.83"
"18869","Nicholas Lamb","21","Data Science","3.42"
"18870","Olivia Mercado","22","Computer Science","3.96"
"18871","Brenda Houston","21","Computer Science","2.92"
"18872","Marvin Cooper","19","Computer Engineering","3.85"
"18873","Catherine Leblanc","23","Computer Science","2.92"
"18874","Jack Liu","23","Computer Engineering","3.26"
"18875","Randall Harrison","18","Computer Engineering","3.99"
"18876","Kristin Jones","19","Computer Engineering","3.74"
"18877","Samuel Miller","23","Computer Science","3.05"
"18878","Gregory Wheeler","23","Computer Science","3.48"
"18879","Edwin Gilbert","19","Computer Engineering","3.32"
"18880","Stacey Stark","19","Data Science","3.7"
"18881","Michael Smith","20","Computer Science","3.7"
"18882","Michael Gould","19","Data Science","3.82"
"18883","Matthew Decker","20","Computer Science","3.08"
"18884","Tyler Stewart","22","Computer Engineering","3.68"
"18885","Lauren Hicks","24","Data Science","3.3"
"18886","Amber Rodriguez","24","Computer Science","3.28"
"18887","Shannon Gonzalez MD","21","Data Science","3.42"
"18888","Dr. Eric Jimenez","24","Computer Engineering","2.91"
"18889","Joel Duran","19","Computer Engineering","3.69"
"18890","Patrick Elliott","20","Computer Science","2.98"
"18891","Richard Wilson","21","Data Science","4.0"
"18892","Eric Cochran","24","Computer Science","3.94"
"18893","Rebecca Fleming","21","Data Science","2.93"
"18894","Caleb Morales","21","Computer Science","3.98"
"18895","Barbara Daniels","21","Data Science","3.43"
"18896","Jordan Wallace","20","Computer Engineering","3.9"
"18897","Kristen Hoffman","21","Computer Engineering","3.9"
"18898","Cathy Rios","18","Data Science","2.93"
"18899","Emily Farrell","24","Computer Engineering","3.19"
"18900","David Bridges","21","Data Science","3.91"
"18901","Joseph Castro","24","Data Science","3.86"
"18902","Tiffany Walsh","23","Computer Science","2.96"
"18903","Reginald Harrington","18","Computer Science","3.94"
"18904","Stephanie Williams","18","Computer Science","3.25"
"18905","Brittney Shah","22","Data Science","2.91"
"18906","Douglas Martin","18","Data Science","3.32"
"18907","Benjamin Petersen","22","Computer Science","3.05"
"18908","Jennifer Stewart","20","Computer Science","3.45"
"18909","Amanda Silva","21","Computer Science","3.82"
"18910","Julia Kennedy","22","Computer Science","3.16"
"18911","Michael Graham","21","Data Science","3.1"
"18912","Brittany Pittman","20","Computer Engineering","3.76"
"18913","James Freeman","23","Data Science","3.38"
"18914","Natalie Thomas","22","Computer Science","3.93"
"18915","Haley Thomas","20","Computer Science","3.81"
"18916","Aaron Mason","18","Data Science","2.89"
"18917","Felicia King","23","Data Science","3.95"
"18918","Tanya Todd","21","Computer Engineering","3.15"
"18919","Gabrielle Grant","18","Computer Science","3.02"
"18920","Angela Walker","24","Computer Science","3.51"
"18921","Lacey Hoover","23","Computer Engineering","3.8"
"18922","Kimberly Jordan","19","Data Science","3.06"
"18923","Andrew Evans","21","Computer Engineering","3.32"
"18924","Diamond Thompson","22","Data Science","2.93"
"18925","Nicole Martinez","19","Computer Engineering","3.12"
"18926","Holly Jones","19","Computer Science","3.44"
"18927","Victoria Haney","18","Computer Science","3.98"
"18928","Kayla Todd","22","Computer Science","2.96"
"18929","Jonathan Jones","21","Computer Science","3.33"
"18930","Tamara Patrick","19","Computer Science","3.66"
"18931","Margaret Jimenez","20","Computer Science","2.91"
"18932","Lisa Spencer","23","Data Science","3.18"
"18933","Joshua Roberts","21","Computer Engineering","3.8"
"18934","Dominique Martinez","22","Computer Engineering","3.2"
"18935","Monica Davila","20","Computer Engineering","3.13"
"18936","Jennifer Webster","20","Computer Science","3.39"
"18937","Ms. Nicole Oliver","21","Computer Science","3.05"
"18938","Bethany Powell","18","Computer Engineering","3.79"
"18939","Sheryl Kirby","24","Computer Engineering","3.93"
"18940","Jack Castro","21","Computer Science","3.24"
"18941","Joshua Brown","24","Computer Science","3.69"
"18942","Dr. Antonio Gomez","19","Computer Engineering","3.22"
"18943","Lisa Banks","22","Data Science","3.81"
"18944","Douglas Long","22","Data Science","2.88"
"18945","Lisa Serrano","21","Computer Science","3.84"
"18946","Patricia Cross","22","Data Science","3.07"
"18947","Robert Ruiz","19","Data Science","3.39"
"18948","Brian Garrett","18","Data Science","3.66"
"18949","Thomas Mcdonald","19","Computer Science","3.96"
"18950","Geoffrey Medina","23","Computer Engineering","3.69"
"18951","Jennifer Reyes","19","Data Science","3.1"
"18952","Kimberly Gutierrez","21","Computer Engineering","3.12"
"18953","Thomas Morrison","20","Data Science","2.95"
"18954","Tracy Gibbs","19","Computer Science","3.08"
"18955","Luke Carter","21","Data Science","3.36"
"18956","Patrick Miller","22","Computer Engineering","3.19"
"18957","Kyle Schmidt","24","Data Science","3.08"
"18958","Noah Hess","20","Computer Engineering","3.65"
"18959","Tonya Aguirre","20","Computer Science","3.14"
"18960","Jeffrey Jones","24","Data Science","3.73"
"18961","Sarah Arias","23","Computer Science","3.16"
"18962","Elizabeth Lewis","19","Data Science","3.96"
"18963","Mark Ritter","19","Computer Science","2.95"
"18964","Shannon Wilson","23","Data Science","3.42"
"18965","Thomas Brady","20","Data Science","2.95"
"18966","Rose Snyder","18","Data Science","3.28"
"18967","William Wise","20","Data Science","3.57"
"18968","Dorothy Tucker","18","Data Science","3.35"
"18969","David Ramirez MD","22","Data Science","3.14"
"18970","Curtis Ruiz","19","Data Science","3.41"
"18971","Kelly Rangel","24","Computer Engineering","3.18"
"18972","Maureen Johnson","23","Computer Engineering","3.88"
"18973","Alicia Mendoza","23","Computer Engineering","3.54"
"18974","Cody Espinoza","22","Data Science","3.61"
"18975","Sarah Griffin","24","Computer Science","3.88"
"18976","Michael Smith","21","Data Science","2.8"
"18977","Rachael Sandoval","19","Computer Science","3.66"
"18978","Ashley Thomas","22","Computer Engineering","3.62"
"18979","Ryan Munoz","22","Data Science","2.84"
"18980","Jim Matthews","20","Data Science","3.83"
"18981","Christopher Jarvis","18","Computer Engineering","3.94"
"18982","Daniel Stevens","24","Computer Engineering","3.58"
"18983","Jared English","23","Computer Science","3.6"
"18984","Jonathan Ewing","19","Computer Science","3.89"
"18985","Aaron Kent","20","Computer Science","3.24"
"18986","Steven Cook","18","Computer Science","3.07"
"18987","Aaron Sims","21","Computer Science","3.98"
"18988","Nicholas Wall","21","Computer Engineering","3.38"
"18989","Todd Miller","19","Computer Engineering","3.52"
"18990","Harold Benson","24","Computer Engineering","3.85"
"18991","Meagan Fisher","19","Computer Engineering","3.87"
"18992","Jeffrey Brown","22","Computer Engineering","3.81"
"18993","William Brown","18","Computer Engineering","3.83"
"18994","Amanda Page","22","Computer Engineering","3.65"
"18995","Paula Smith","22","Computer Engineering","2.89"
"18996","Brian Nichols","20","Computer Science","3.42"
"18997","Alexandra Johnson","18","Computer Science","3.79"
"18998","Natalie Powell","19","Computer Science","3.01"
"18999","Robert Howard","24","Computer Science","3.31"
"19000","Dave Vang","18","Data Science","3.62"
"19001","Jessica Clements","24","Computer Science","3.11"
"19002","Rachael Martin","19","Data Science","3.71"
"19003","Stephanie Castro","21","Computer Engineering","2.89"
"19004","Holly Hudson","18","Computer Engineering","3.89"
"19005","Christopher Avila","19","Computer Engineering","3.51"
"19006","Diana Williams","24","Computer Science","3.11"
"19007","Carmen Bennett","24","Data Science","3.73"
"19008","Frank Benjamin","24","Computer Engineering","3.09"
"19009","Angela Gomez","24","Computer Science","3.68"
"19010","Andrew Rodriguez","19","Computer Science","3.38"
"19011","Pamela Duran","22","Computer Science","3.05"
"19012","Raymond Garrett","22","Computer Engineering","2.93"
"19013","Wanda Ochoa","18","Computer Engineering","3.07"
"19014","Kathleen Gomez","19","Computer Science","3.24"
"19015","Erik Austin","21","Computer Engineering","3.33"
"19016","Angela Wilson","18","Data Science","2.9"
"19017","Kristin Leon","19","Computer Science","3.77"
"19018","Frank Bender","18","Data Science","3.64"
"19019","Nicole Bishop","20","Computer Science","3.95"
"19020","Anthony Jones","22","Computer Science","3.78"
"19021","Jacqueline York","21","Computer Engineering","3.68"
"19022","Kenneth Archer","23","Computer Engineering","3.95"
"19023","Nancy Fritz","23","Computer Science","3.39"
"19024","Shannon Gray","24","Computer Science","2.8"
"19025","John Gross","19","Computer Science","2.96"
"19026","Willie Cox","24","Data Science","3.16"
"19027","Briana Munoz","23","Computer Engineering","3.08"
"19028","John Webb","20","Computer Science","3.38"
"19029","Amy Garcia","19","Data Science","3.88"
"19030","Brandon Ball","21","Computer Engineering","3.78"
"19031","Jonathan Carroll","23","Computer Science","2.95"
"19032","Antonio Crawford","24","Data Science","3.77"
"19033","James Bowman","21","Computer Engineering","3.58"
"19034","Brittany Hodges","21","Computer Engineering","3.78"
"19035","Maria Hays","19","Computer Science","3.13"
"19036","Kyle Lyons","22","Computer Engineering","3.31"
"19037","Katie Riddle","19","Data Science","3.21"
"19038","Mark Garcia","18","Computer Science","3.99"
"19039","Jason Fletcher","21","Data Science","2.82"
"19040","Loretta Olson","20","Data Science","3.4"
"19041","Mr. Christopher Brown","24","Computer Science","3.67"
"19042","Eric Evans","19","Computer Engineering","3.97"
"19043","Justin Jones","22","Computer Engineering","3.51"
"19044","Alexander Sherman","19","Data Science","3.36"
"19045","Patricia Cortez DDS","21","Computer Science","3.31"
"19046","Larry Grant","21","Computer Engineering","2.87"
"19047","David Ramirez","22","Computer Engineering","3.63"
"19048","Jimmy Byrd","24","Data Science","3.52"
"19049","Allison Garcia","19","Computer Science","3.82"
"19050","Destiny Tucker","20","Computer Science","3.89"
"19051","Holly Greene","24","Computer Engineering","3.43"
"19052","Michael Munoz","18","Computer Engineering","3.17"
"19053","Samantha Lyons","23","Data Science","3.2"
"19054","David Murillo","24","Data Science","3.87"
"19055","Christine Molina","21","Computer Science","3.87"
"19056","Martin Parsons","21","Computer Engineering","2.98"
"19057","Kelly Welch","23","Computer Science","3.19"
"19058","Mrs. Isabella Meyer PhD","21","Computer Science","2.91"
"19059","Jeff Davis","19","Computer Engineering","3.02"
"19060","Charles Holt","21","Computer Engineering","3.25"
"19061","Lisa Pacheco","23","Computer Science","3.96"
"19062","Charles Adams","21","Computer Engineering","3.4"
"19063","Matthew Bell","22","Computer Engineering","2.96"
"19064","Maxwell Norton","23","Computer Science","3.34"
"19065","Norma Lee","21","Computer Engineering","3.25"
"19066","Kenneth Gibbs","21","Data Science","3.78"
"19067","Hunter Doyle","19","Data Science","3.96"
"19068","Timothy Guzman","21","Data Science","3.43"
"19069","Valerie Daniels","24","Computer Science","3.09"
"19070","Jacob Arroyo","18","Computer Science","3.57"
"19071","Tracie King","19","Computer Engineering","2.92"
"19072","Amy Lopez","19","Computer Engineering","3.48"
"19073","Patricia Carroll","19","Computer Engineering","3.05"
"19074","Caleb Haynes","20","Data Science","3.2"
"19075","Christopher Travis","18","Data Science","2.88"
"19076","Molly Hill","18","Data Science","3.79"
"19077","Bethany Adams","24","Data Science","2.96"
"19078","Lori Hansen","18","Computer Engineering","3.93"
"19079","Rebecca Stevens","19","Data Science","3.82"
"19080","Steven King","22","Computer Engineering","3.94"
"19081","Julie Wiley","19","Data Science","3.66"
"19082","Brandon Smith","19","Computer Science","3.69"
"19083","Jessica Nicholson","18","Data Science","3.2"
"19084","Jessica Booker","24","Data Science","3.51"
"19085","Hannah Rios","23","Data Science","3.83"
"19086","Susan Baker","21","Data Science","2.82"
"19087","Stephanie Whitaker","19","Data Science","3.6"
"19088","Elizabeth Garcia","19","Computer Science","3.39"
"19089","Michael Wade","22","Computer Engineering","3.33"
"19090","Roy Reed","23","Computer Engineering","3.73"
"19091","David Liu","20","Data Science","3.31"
"19092","Jason Gross","20","Computer Engineering","2.84"
"19093","Christopher Perez","19","Computer Science","3.45"
"19094","Taylor Edwards","20","Computer Engineering","3.0"
"19095","Leah Lee","20","Computer Science","3.38"
"19096","Steven Lopez","24","Data Science","2.94"
"19097","Robert Baker","24","Data Science","3.25"
"19098","Robin Richards","19","Data Science","3.36"
"19099","Eddie Ortega","20","Computer Science","3.54"
"19100","Michael Ford","21","Computer Science","3.61"
"19101","Jennifer Fernandez","18","Data Science","3.44"
"19102","Joanna Foster","22","Data Science","3.75"
"19103","Sarah Thomas","20","Data Science","3.46"
"19104","Ronald Smith","19","Data Science","3.51"
"19105","Stacey Key","24","Data Science","3.14"
"19106","James Lowery","21","Computer Science","2.9"
"19107","Curtis Johnson","24","Computer Engineering","3.71"
"19108","James Thompson","24","Data Science","3.83"
"19109","Tyler Evans","20","Data Science","3.56"
"19110","Claudia Hogan","22","Data Science","2.86"
"19111","Justin Roberts","23","Computer Engineering","3.7"
"19112","Adam Everett MD","24","Data Science","3.23"
"19113","Julie George","20","Computer Engineering","2.81"
"19114","Carolyn Lopez","18","Computer Science","3.17"
"19115","Miss Lisa Marshall","22","Computer Engineering","3.74"
"19116","Diane Ochoa","24","Computer Engineering","2.89"
"19117","Robin Clark","23","Data Science","3.04"
"19118","Erica Cisneros","22","Data Science","2.92"
"19119","Allison Clay","23","Data Science","3.53"
"19120","Richard Kent","24","Computer Science","3.63"
"19121","Anthony Ochoa","23","Computer Science","3.95"
"19122","Joyce Moore","21","Computer Science","2.8"
"19123","Colleen Parsons","19","Computer Engineering","3.84"
"19124","Melissa Brown","18","Data Science","3.28"
"19125","Jonathan Simpson","18","Computer Engineering","3.66"
"19126","Joseph Weber","20","Computer Engineering","2.96"
"19127","Sheila Rich","21","Computer Science","3.8"
"19128","Bailey Frank","22","Computer Science","3.83"
"19129","Dylan Henderson","19","Data Science","3.12"
"19130","Phillip Frost","23","Data Science","3.07"
"19131","Ashley Newman","24","Computer Engineering","3.59"
"19132","Joel Watson","20","Data Science","3.18"
"19133","James Deleon","19","Computer Engineering","3.92"
"19134","David Mays","20","Computer Engineering","3.62"
"19135","Bryce Frazier","19","Data Science","3.69"
"19136","Joshua Rose","19","Data Science","3.94"
"19137","Scott Davis","24","Data Science","3.13"
"19138","Richard Sanders","21","Computer Engineering","3.73"
"19139","Jessica Rivas","20","Computer Science","3.24"
"19140","Joshua Martinez","20","Computer Science","3.55"
"19141","Nicholas Maldonado","20","Data Science","2.87"
"19142","Haley Berry","19","Data Science","3.97"
"19143","Luke Cole","19","Data Science","3.75"
"19144","Laura Cisneros","24","Computer Science","3.23"
"19145","Martin Young","24","Computer Engineering","3.35"
"19146","Laura Sexton","21","Computer Engineering","3.26"
"19147","Dorothy Stewart","22","Data Science","3.86"
"19148","Pedro Keller","20","Data Science","3.11"
"19149","Alexis Benson","21","Computer Engineering","3.9"
"19150","Mr. Jonathan Robles","20","Computer Science","2.81"
"19151","Natalie Smith","21","Computer Science","3.62"
"19152","Jodi Orr","24","Data Science","3.78"
"19153","Amy Singh","24","Data Science","3.02"
"19154","Amy Woods","20","Data Science","3.19"
"19155","Angela Perkins","22","Computer Engineering","3.9"
"19156","Jacob Short","19","Computer Engineering","3.02"
"19157","Courtney Stevens","18","Computer Engineering","3.4"
"19158","Darin Johnson","20","Data Science","3.57"
"19159","Michael Rodriguez","19","Data Science","3.78"
"19160","Kayla Johnson","21","Computer Science","3.77"
"19161","Ashley English","20","Computer Engineering","3.82"
"19162","David Odom","24","Data Science","3.35"
"19163","Brian Landry","21","Data Science","3.9"
"19164","Tina Williams","19","Data Science","3.03"
"19165","Tyler Guerrero","23","Computer Engineering","3.87"
"19166","Felicia Hall","21","Computer Science","3.3"
"19167","George Stevenson","18","Data Science","3.3"
"19168","Dr. Jessica Guerrero","22","Computer Science","3.9"
"19169","John Montoya","20","Computer Engineering","2.95"
"19170","Curtis Powell","21","Computer Engineering","3.91"
"19171","James Kelley","20","Computer Engineering","3.52"
"19172","Christina Daniels","20","Computer Science","2.91"
"19173","David Porter","21","Data Science","3.5"
"19174","Melinda Townsend","24","Computer Science","3.94"
"19175","Susan Nguyen","21","Computer Science","3.42"
"19176","Natasha Jones","22","Data Science","3.42"
"19177","Kim Douglas","22","Data Science","3.82"
"19178","Richard Johnson","19","Data Science","3.01"
"19179","Robert Richards","19","Computer Science","3.08"
"19180","Russell Walker","18","Data Science","3.13"
"19181","Matthew Reed","24","Computer Engineering","3.25"
"19182","Nancy Green","19","Computer Science","3.73"
"19183","Nancy Lowery","23","Computer Engineering","3.01"
"19184","Kathryn Ramirez","20","Computer Science","3.81"
"19185","Stephanie Gregory","22","Computer Science","3.54"
"19186","Tracy Ward","24","Data Science","3.86"
"19187","Dr. Alicia Ward","18","Computer Engineering","3.03"
"19188","Brian Santana","23","Computer Science","3.09"
"19189","Cassandra Galloway","22","Computer Engineering","3.92"
"19190","Ann Walker","23","Data Science","3.72"
"19191","Stacy Terrell","22","Data Science","3.95"
"19192","Alejandro Garner","24","Computer Engineering","3.28"
